test_id,smiles,nlogP,sweet_prob,mw,logp,passes_flavor_filter,fart_val_acc
0,N=c1ccn([C@H]2CC[C@@H](COP(=O)=O)O2)cc1,-0.3774064183235168,0.9999999999998956,256.1979999999999,1.7496699999999998,True,0.8722891566265061
0,CC(O)=N[C@H]1[C@H]([C@H](O)[C@H](O)CN)OC(C(=O)O)=C[C@@H]1O,-0.2831770181655884,0.9999999999995401,290.27199999999993,-2.2598999999999987,True,0.8722891566265061
0,C[C@@H](O)C1=Nc2c(O)nc(=N)[nH]c2CC1,-0.3079705834388733,0.9999999999407596,208.221,-0.005730000000000179,True,0.8722891566265061
0,Cc1nc2c(O)nc(=O)nc-2n(C[C@H](O)[C@H](O)[C@H](O)CO)c1C,-0.2426430583000183,0.9999999999088791,326.3090000000001,-2.46446,True,0.8722891566265061
0,N=c1ccn([C@H]2CC[C@@H](CO)O2)c(N)n1,-0.3210255801677704,0.9999999998532767,210.23699999999997,-0.38533000000000034,True,0.8722891566265061
0,C[C@@H](O)C1=Nc2c(O)nc(=N)[nH]c2NC1,-0.2789250314235687,0.999999999852921,209.20900000000003,-0.5264300000000004,True,0.8722891566265061
0,CC1(C)CC(=O)c2c(O)ccc(O)c2C1,-0.3691800534725189,0.999999998993736,206.24099999999999,2.2529000000000003,True,0.8722891566265061
0,N=c1nc(O)c2nc(CN3C[C@H](CO)[C@@H](O)C3)ccc2[nH]1,-0.3040346503257751,0.9999999761131911,291.311,-1.0720300000000005,True,0.8722891566265061
0,C[C@@H](O)[C@H](O)C1=Nc2c(O)nc(=N)[nH]c2CC1,-0.3558347821235657,0.9999999425231871,238.247,-0.6448300000000005,True,0.8722891566265061
0,CC1(C)CC(=O)c2c(N)cc(O)cc2C1,-0.394543707370758,0.9999999308273783,205.257,2.1295,True,0.8722891566265061
0,C[C@H](O)[C@H](O)C1=Nc2c(O)nc(=N)[nH]c2NC1,-0.2267571091651916,0.9999998426609645,239.23500000000004,-1.1655300000000004,True,0.8722891566265061
0,C[C@@H](O)[C@H](O)C1=Nc2c(O)nc(=N)[nH]c2NC1,-0.3092601597309112,0.9999998426609645,239.23500000000004,-1.1655300000000004,True,0.8722891566265061
0,C[C@@H](C(=O)O)N1C(=O)C=C(c2ccccc2)[C@@H]1C,-0.3672744929790497,0.9999996259955168,245.27800000000002,1.7738,True,0.8722891566265061
0,C[C@@H](O)c1nc2ccc(C(=N)O)cc2s1,-0.3913018703460693,0.9999996247443521,222.269,2.23297,True,0.8722891566265061
0,C[C@@H]1c2ccccc2C(=O)N1[C@@H](C)C(=O)O,-0.4006909132003784,0.9999995333848205,219.23999999999998,1.6765000000000003,True,0.8722891566265061
0,Cc1cn(C[C@H](O)[C@H](O)[C@H](O)CO)c2nc(=O)nc(O)c-2n1,-0.2995800971984863,0.9999993403273504,312.28200000000004,-2.77288,True,0.8722891566265061
0,N[C@@H](CCC(O)=N[C@@H](Cc1ccccc1)C(=O)O)C(=O)O,-0.2623975872993469,0.9999992366420888,294.3070000000001,0.8309,True,0.8722891566265061
0,C[C@@H](O)c1nc2ccc(C(=N)O)cc2[nH]1,-0.3188353538513183,0.9999989088491781,205.217,1.4995699999999998,True,0.8722891566265061
0,CC(O)=N[C@@H](Cc1ccccc1)P(=O)(O)O,-0.3377184569835663,0.9999985786291604,243.19899999999998,1.7092999999999998,True,0.8722891566265061
0,N=c1nc(O)c2c([nH]1)C(CN1C[C@H](CO)[C@@H](O)C1)C=N2,-0.2654657065868377,0.999998099475891,279.29999999999995,-1.3207299999999997,True,0.8722891566265061
0,CC1(C)CC(=O)c2c(N)cc(O)cc2O1,-0.4212996363639831,0.9999980711179608,207.229,1.7182,True,0.8722891566265061
0,N=c1nc(O)c2nc(CN3C[C@H](CO)[C@@H](O)C3)cnc2[nH]1,-0.2833686769008636,0.9999968898863113,292.299,-1.6770299999999996,True,0.8722891566265061
0,N=c1nc(O)c2c(CN3C[C@H](CO)[C@@H](O)C3)cccc2[nH]1,-0.305972009897232,0.9999924595514078,290.323,-0.4670300000000009,True,0.8722891566265061
0,N=c1nc(O)c2c(CCc3ccc(C(=O)O)cc3)cncc2[nH]1,-0.303014189004898,0.9999919935004584,310.313,1.6263699999999999,True,0.8722891566265061
0,O=[N+]([O-])c1ccc(O)c(C(O)=NCCS)c1,-0.3353323340415954,0.9999813817016866,242.25599999999997,1.5347999999999997,True,0.8722891566265061
0,C[C@@H](O)CN=C(O)c1ccc2[nH]c(=N)nc(O)c2c1,-0.2849954068660736,0.9999733401252608,262.269,0.43336999999999987,True,0.8722891566265061
