test_id,smiles,nlogP,sweet_prob,mw,logp,passes_atom_filter,passes_flavor_filter,fart_val_acc
0,CC(O)=N[C@H]1[C@H](O)[C@@H](O)[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)O[C@@H]1C,-0.216434970498085,0.9999980941275562,367.3510000000001,-3.3854999999999977,True,False,0.9108367626886146
0,CC(O)=N[C@H]1[C@H](O)[C@@H](O)[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)O[C@@H]1C,-0.2190219238400459,0.9999980941275562,367.3510000000001,-3.3854999999999977,True,False,0.9108367626886146
0,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](OCCCC3CCCCC3)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,-0.1740272268652916,0.9999586433121767,466.5240000000003,-2.012399999999996,True,False,0.9108367626886146
0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,-0.1291666604578495,0.9999331352192347,342.297,-5.395599999999993,True,False,0.9108367626886146
0,OC[C@H]1O[C@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,-0.1986677944660186,0.9999331352192347,342.297,-5.395599999999993,True,False,0.9108367626886146
0,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,-0.2315006256103515,0.9999331352192347,342.297,-5.395599999999993,True,False,0.9108367626886146
0,CC(O)=N[C@H]1[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O,-0.1890483945608139,0.999902617647038,383.3500000000001,-4.413099999999995,True,False,0.9108367626886146
0,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](OCCCCC3CCCCC3)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,-0.1458966309318737,0.9995816170682623,480.5510000000003,-1.6222999999999965,True,False,0.9108367626886146
0,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](OCCCCC3CCNCC3)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,-0.1721246639887491,0.9983347632490946,481.5390000000002,-3.2029999999999936,True,False,0.9108367626886146
0,O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CS)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O,-0.1981090158224105,0.9955251729397687,422.41200000000003,-3.677899999999999,True,False,0.9108367626886146
0,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,-0.1697472929954528,0.9946935522421733,504.4380000000002,-7.572999999999988,True,False,0.9108367626886146
0,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,-0.2124653160572052,0.9946935522421733,342.297,-5.397199999999993,True,False,0.9108367626886146
0,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,-0.2200406789779663,0.9946935522421733,342.297,-5.397199999999993,True,False,0.9108367626886146
0,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](OCCCCCC3CCCCC3)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,-0.1726587433367967,0.9933012210747617,494.5780000000003,-1.2321999999999977,True,False,0.9108367626886146
0,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,-0.2276245405276616,0.9820749107470507,325.314,-4.403199999999994,True,False,0.9108367626886146
0,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,-0.234166219830513,0.9820749107470507,325.314,-4.403199999999994,True,False,0.9108367626886146
0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](F)[C@@H]1O,-0.2304751127958297,0.9354137883111103,344.288,-4.418399999999995,False,False,0.9108367626886146
0,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@@H]1[CH][C@@H](O)[C@H](O)C(CO)=C1,-0.1896914003623856,0.9275838674546234,466.4600000000001,-5.545309999999991,True,False,0.9108367626886146
0,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@@H]1[CH][C@@H](O)[C@H](O)C(CO)=C1,-0.1916308655188633,0.9275838674546234,466.4600000000001,-5.545309999999991,True,False,0.9108367626886146
0,CC(O)=N[C@@H]1[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@@H](CO)O[C@@H]1O,-0.2028503247669764,0.8474775830911939,383.3500000000001,-4.413099999999992,True,False,0.9108367626886146
0,CC(O)=N[C@H]1[C@@H](OP(=O)(O)O)O[C@H](CO)[C@@H](O)[C@@H]1O,-0.2287820638329894,0.7799052533598293,301.188,-2.1203,True,False,0.9108367626886146
0,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1Cl,-0.1853486746549606,0.6077958313264916,501.9130000000001,-5.142199999999991,False,False,0.9108367626886146
0,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1Cl,-0.1918794810771942,0.6077958313264916,501.9130000000001,-5.142199999999991,False,False,0.9108367626886146
0,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N1[CH][C@@H](O)[C@H](O)C(CO)=C1,-0.2336407229304313,0.36140405429676237,452.4330000000001,-5.286509999999991,True,False,0.9108367626886146
0,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N1[CH][C@@H](O)[C@H](O)C(CO)=C1,-0.2468989640474319,0.36140405429676237,452.4330000000001,-5.286509999999991,True,False,0.9108367626886146
0,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](OCCCCC3CC3)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,-0.1605750431819838,0.30517959409769274,438.47000000000014,-2.7925999999999944,True,False,0.9108367626886146
0,OC[C@H]1O[C@@H](S[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,-0.2028019641702239,0.29722627004990554,358.36500000000007,-4.680599999999995,True,False,0.9108367626886146
0,OC[C@H]1O[C@@H](S[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,-0.2150506526231765,0.29722627004990554,358.36500000000007,-4.680599999999995,True,False,0.9108367626886146
0,OCC1=CN([C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)O[C@@H]2CO)[CH][C@@H](O)[C@@H]1O,-0.2068174630403518,0.21014606452151136,468.43200000000013,-6.31250999999999,True,False,0.9108367626886146
0,O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2F)[C@H]1O,-0.2065930674473444,0.2012295020649334,408.33500000000004,-3.638199999999998,False,False,0.9108367626886146
0,O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2F)[C@H]1O,-0.2115704340812487,0.2012295020649334,408.33500000000004,-3.638199999999998,False,False,0.9108367626886146
0,O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2F)[C@H]1O,-0.2139231063749479,0.2012295020649334,408.33500000000004,-3.638199999999998,False,False,0.9108367626886146
0,OCC1=C[C@H](N[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)O[C@@H]2CO)[CH][C@@H](O)[C@@H]1O,-0.1934758722782135,0.15394900085996235,482.4590000000001,-6.571309999999989,True,False,0.9108367626886146
0,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1F,-0.1908486634492874,0.1454724924501425,485.4580000000001,-5.41149999999999,False,False,0.9108367626886146
0,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1F,-0.1941191256046295,0.1454724924501425,485.4580000000001,-5.41149999999999,False,False,0.9108367626886146
0,O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H]1F,-0.2202707529067993,0.09442832341133708,408.33500000000004,-3.6381999999999985,False,False,0.9108367626886146
0,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)C[C@@H](O)[C@@H]1O,-0.2159362005836823,0.05622273981551168,467.46800000000013,-5.359499999999991,True,False,0.9108367626886146
0,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)C[C@@H](O)[C@H]1O,-0.2171664535999298,0.05622273981551168,467.46800000000013,-5.359499999999991,True,False,0.9108367626886146
0,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)C[C@@H](O)[C@@H]1O,-0.2198509400089582,0.05622273981551168,467.46800000000013,-5.359499999999991,True,False,0.9108367626886146
