test_id,smiles,nlogP,sweet_prob,mw,logp,passes_atom_filter,passes_flavor_filter,fart_val_acc
0,CC(O)=N[C@H]1[C@H]([C@H](O)[C@H](O)CN)OC(C(=O)O)=C[C@@H]1O,-0.2831770181655884,0.9999999999995401,290.27199999999993,-2.2598999999999987,True,True,0.8722891566265061
0,C[C@@H](O)C1=Nc2c(O)nc(=N)[nH]c2CC1,-0.3079705834388733,0.9999999999407596,208.221,-0.005730000000000179,True,True,0.8722891566265061
0,Cc1nc2c(O)nc(=O)nc-2n(C[C@H](O)[C@H](O)[C@H](O)CO)c1C,-0.2426430583000183,0.9999999999088791,326.3090000000001,-2.46446,True,True,0.8722891566265061
0,N=c1ccn([C@H]2CC[C@@H](CO)O2)c(N)n1,-0.3210255801677704,0.9999999998532767,210.23699999999997,-0.38533000000000034,True,True,0.8722891566265061
0,C[C@@H](O)C1=Nc2c(O)nc(=N)[nH]c2NC1,-0.2789250314235687,0.999999999852921,209.20900000000003,-0.5264300000000004,True,True,0.8722891566265061
0,N=c1nc(O)c2nc(CN3C[C@H](CO)[C@@H](O)C3)ccc2[nH]1,-0.3040346503257751,0.9999999761131911,291.311,-1.0720300000000005,True,True,0.8722891566265061
0,C[C@@H](O)[C@H](O)C1=Nc2c(O)nc(=N)[nH]c2CC1,-0.3558347821235657,0.9999999425231871,238.247,-0.6448300000000005,True,True,0.8722891566265061
0,C[C@H](O)[C@H](O)C1=Nc2c(O)nc(=N)[nH]c2NC1,-0.2267571091651916,0.9999998426609645,239.23500000000004,-1.1655300000000004,True,True,0.8722891566265061
0,C[C@@H](O)[C@H](O)C1=Nc2c(O)nc(=N)[nH]c2NC1,-0.3092601597309112,0.9999998426609645,239.23500000000004,-1.1655300000000004,True,True,0.8722891566265061
0,Cc1cn(C[C@H](O)[C@H](O)[C@H](O)CO)c2nc(=O)nc(O)c-2n1,-0.2995800971984863,0.9999993403273504,312.28200000000004,-2.77288,True,True,0.8722891566265061
0,N=c1nc(O)c2c([nH]1)C(CN1C[C@H](CO)[C@@H](O)C1)C=N2,-0.2654657065868377,0.999998099475891,279.29999999999995,-1.3207299999999997,True,True,0.8722891566265061
0,N=c1nc(O)c2nc(CN3C[C@H](CO)[C@@H](O)C3)cnc2[nH]1,-0.2833686769008636,0.9999968898863113,292.299,-1.6770299999999996,True,True,0.8722891566265061
0,N=c1nc(O)c2c(CN3C[C@H](CO)[C@@H](O)C3)cccc2[nH]1,-0.305972009897232,0.9999924595514078,290.323,-0.4670300000000009,True,True,0.8722891566265061
0,N=c1nc(O)c2c([nH]1)C(CN1[CH][C@H](O)[C@@H](O)C1)C=C2,-0.3300943076610565,0.9999617507687368,263.277,-1.0956400000000004,True,True,0.8722891566265061
0,N=c1nc(O)c2c([nH]1)C(CN1C[C@H](O)[C@@H](O)C1)C=C2,-0.2692959606647491,0.9999135267962364,264.28499999999997,-1.2574300000000005,True,True,0.8722891566265061
0,N=c1nc(O)c2c([nH]1)C(CN1C[C@@H](O)[C@@H](O)C1)C=C2,-0.3133964836597442,0.9999135267962364,264.28499999999997,-1.2574300000000005,True,True,0.8722891566265061
0,C#Cc1cn([C@H]2CC[C@@H](CO)O2)c(=O)nc1O,-0.321112722158432,0.9999087486799578,236.22699999999998,-0.39990000000000003,True,True,0.8722891566265061
0,O=[N+]([O-])c1ccc([C@@H](O)[C@H](O)CO)cc1,-0.3401871025562286,0.99944728429489,213.189,-0.01860000000000006,True,True,0.8722891566265061
0,O=[N+]([O-])c1ccc([C@@H](O)[C@@H](O)CO)cc1,-0.3482803702354431,0.99944728429489,213.189,-0.01860000000000006,True,True,0.8722891566265061
0,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)nc1N,-0.3983672261238098,0.9986608612423645,241.24699999999996,-1.2253799999999995,True,True,0.8722891566265061
